"COD_ASL","COD_STRUTTURA","DENOM_STRUTTURA","INDIRIZZO_UBICAZIONE","COD_ISTAT_COMUNE_UBICAZIONE","COMUNE_UBICAZIONE","CAP","PROV_COMUNE_UBICAZIONE","TOT_POSTI_AUTORIZZATI","TOT_POSTI_ACCREDITATI","COD_GESTORE","DENOM_GESTORE","P_IVA","COD_FISCALE_GESTORE","INDIRIZZO_SEDE_LEGALE","COD_ISTAT_COMUNE_SEDE_LEGALE","COMUNE_SEDE_LEGALE","PROV_SEDE_LEGALE","PUBBLICA_PRIVATA","WGS84_Y","WGS84_X","FL_ACCREDITATA","Location"
"327","004729","R.S.A. BONI 2","VIALE LUIGI CADORNA,4","020065","SUZZARA","46.029","MN","80","80","690557","FONDAZIONE LUIGI BONI ONLUS","01571920204","82002170205","VIALE LUIGI CADORNA,4","020065","SUZZARA","MN","PRIVATA","44,9879518","10,7435041","SI","POINT (10.7435041 44.9879518)"
"322","002778","ISTITUTO SUORE GIUSEPPINE","VIA BORGO VICO,6","013075","COMO","22.100","CO","77","75","690844","SAN GIUSEPPE SOCIETA' COOPERATIVA SOCIALE ONLUS","02082110137","02082110137","VIA BORGO VICO,6","013075","COMO","CO","PRIVATA","45,81026","9,07395","SI","POINT (9.07395 45.81026)"
"328","004752","R.S.A. LA FILANDA","VIA XXIV MAGGIO,31","018114","PIEVE PORTO MORONE","27.017","PV","40","40","201808","PERALBA HEALTH CARE S.P.A.","05534470264","05534470264","VIA DEI DA PRATA 14","026086","TREVISO","TV","PRIVATA","45,1086257","9,4447536","SI","POINT (9.4447536 45.1086257)"
"322","000796","CASA DI RIPOSO SAN GAETANO","VIA GIUSEPPE MAZZINI,14","012124","SUMIRAGO","21.040","VA","91","91","691166","PROVINCIA ITALIANA DELLA CONGREGAZIONE DEI SERVI DELLA CARITA' - OPERA DON GUANELLA","01084241007","02595400587","VICOLO CLEMENTI,41","058091","ROMA","RM","PRIVATA","45,7549503","8,78718","SI","POINT (8.78718 45.7549503)"
"324","001171","RSA SAN FRANCESCO","VIA PREALPI,1/A","108035","NOVA MILANESE","20.834","MB","150","150","691480","SAN FRANCESCO SOCIETA' COOPERATIVA SOCIALE","03343390963","03343390963","VIA PREALPI,1/A","108035","NOVA MILANESE","MB","PRIVATA","45,5943","9,20588","SI","POINT (9.20588 45.5943)"
"324","001156","FONDAZIONE CASA DEL CIECO MONS. EDOARDO GILARDI ONLUS","VIA NAZARIO SAURO,5","097022","CIVATE","23.862","LC","95","60","690755","FONDAZIONE CASA DEL CIECO MONS. EDOARDO GILARDI ONLUS","02051000137","02340430152","VIA NAZARIO SAURO,5","097022","CIVATE","LC","PRIVATA","45,8270528","9,341773","SI","POINT (9.341773 45.8270528)"
"321","000671","ISTITUTO GERIATRICO C. GOLGI","PIAZZA E.SAMEK LODOVICI,5","015002","ABBIATEGRASSO","20.081","MI","167","167","690852","AZIENDA DI SERVIZI ALLA PERSONA GOLGI REDAELLI","04737420150","80063990156","VIA BARTOLOMEO D'ALVIANO,78","015146","MILANO","MI","PUBBLICA","45,39755","8,92011","SI","POINT (8.92011 45.39755)"
"322","002800","CASA DI RIPOSO VILLA S.BENEDETTO","VIA ROMA,16","013004","ALBESE CON CASSANO","22.032","CO","120","120","691154","PROVINCIA IT. CONGR.SUORE OSPEDALIERE.SACRO CUORE DI GESU'","01045701008","02341270581","VIA URBISAGLIA,3/A","058091","ROMA","RM","PRIVATA","45,79717","9,16198","SI","POINT (9.16198 45.79717)"
"327","001899","RESIDENZA SANITARIA ASSISTENZIALE DI ASOLA","VIA PARMA,14","020002","ASOLA","46.041","MN","108","108","690846","FONDAZIONE CASA DI RIPOSO DI ASOLA O.N.L.U.S. CENTRO SERVIZI PER GLI ANZIANI NON AUTOSUFFICIENTI E PER LE PERSONE IN DIFFICOLTA'","01378680209","81000830208","VIA PARMA,14","020002","ASOLA","MN","PRIVATA","45,21946","10,41951","SI","POINT (10.41951 45.21946)"
"328","002020","FOND. C. F. CELLA DI RIVARA","VIA EMILIA,328","018024","BRONI","27.043","PV","131","131","690840","FONDAZIONE CONTE FRANCO CELLA DI RIVARA ONLUS","01331740181","84003740184","VIA EMILIA,328","018024","BRONI","PV","PRIVATA","45,06539","9,26485","SI","POINT (9.26485 45.06539)"
"323","000922","""CASA DI RIPOSO """"G.M. VENZOLI""""""","VIA ROGGIALE,1","014034","GROSOTTO","23.034","SO","73","73","176192","FONDAZIONE VITA E SALUTE GROSOTTO ONLUS","01048380149","01048380149","VIA ROGGIALE,1","014034","GROSOTTO","SO","PRIVATA","46,2783167","10,256983","SI","POINT (10.256983 46.2783167)"
"328","002046","ANTONIO DELLACA'","VIA S.MICHELE,7","018102","MORTARA","27.036","PV","49","49","690788","OPERA CHARITAS S. ANNA","01238910184","85002170182","VIA LEONARDO DA VINCI,1","018069","GARLASCO","PV","PRIVATA","45,25228","8,74261","SI","POINT (8.74261 45.25228)"
"321","000219","FONDAZIONE FERRARIO","VIA GIUSEPPE GARIBALDI,1","015229","VANZAGO","20.043","MI","141","137","690479","FONDAZIONE FERRARIO","04026870156","86501900152","VIA VITTORIO EMANUELE II,2","015229","VANZAGO","MI","PRIVATA","45,5299713","9,0042859","SI","POINT (9.0042859 45.5299713)"
"327","001886","R.S.A. ERNESTA BOVI","VIA DONATORI DEL SANGUE,10","020039","PEGOGNAGA","46.020","MN","60","56","692093","COOPERATIVA SOCIALE SOCIETA' DOLCE SOCIETA' COOPERATIVA","03772490375","03772490375","VIA CRISTINA DA PIZZANO,5","037006","BOLOGNA","BO","PRIVATA","44,99263","10,85807","SI","POINT (10.85807 44.99263)"
"328","002022","VILLA MATER","VIA FRATELLI ROSSELLI,74","018182","VOGHERA","27.058","PV","55","55","690466","VILLA MATER S.R.L.","01478060187","01478060187","VIA FRATELLI ROSSELLI,74","018182","VOGHERA","PV","PRIVATA","44,98821","8,99561","SI","POINT (8.99561 44.98821)"
"325","001369","RSA OPERE PIE RIUNITE G. B. RUBINI","VIA COMELLI RUBINI,9","016183","ROMANO DI LOMBARDIA","24.058","BG","75","45","690672","KCS CAREGIVER COOPERATIVA SOCIALE","02125100160","02125100160","ROTONDA DEI MILLE,1","016024","BERGAMO","BG","PRIVATA","45,5210992","9,7541635","SI","POINT (9.7541635 45.5210992)"
"321","000500","RSA MONS. BICCHIERAI 2","VIA MOSE' BIANCHI,90","015146","MILANO","20.149","MI","108","108","690404","ISTITUTO AUXOLOGICO ITALIANO","02703120150","02703120150","VIA LODOVICO ARIOSTO,13","015146","MILANO","MI","PRIVATA","45,4750663","9,1460172","SI","POINT (9.1460172 45.4750663)"
"321","000368","R.S.A. VIA QUARENGHI","VIA GIACOMO QUARENGHI,26","015146","MILANO","20.151","MI","140","140","690790","COOPERATIVA SOCIALE COOPSELIOS SOCIETA' COOPERATIVA ONLUS","01164310359","01164310359","VIA ANTONIO GRAMSCI,54/S","035033","REGGIO NELL'EMILIA","RE","PRIVATA","45,4964852","9,1155924","SI","POINT (9.1155924 45.4964852)"
"325","001421","OPERA PIA OLMO ONLUS","VIA CAMILLO BENSO DI CAVOUR,6","016153","OSIO SOTTO","24.046","BG","60","60","690652","FONDAZIONE OPERA PIA OLMO O.N.L.U.S.","02620270161","80028990168","VIA CAMILLO BENSO DI CAVOUR,6","016153","OSIO SOTTO","BG","PRIVATA","45,6173761","9,5936939","SI","POINT (9.5936939 45.6173761)"
"326","001739","RSA - ""ARICI SEGA""","VIA LUCIO FIORENTINI,19/B","017029","BRESCIA","25.134","BS","120","120","690813","FONDAZIONE BRESCIA SOLIDALE ONLUS","02912960982","98133500177","VIA LUCIO FIORENTINI,19/B","017029","BRESCIA","BS","PRIVATA","45,5134264","10,2619286","SI","POINT (10.2619286 45.5134264)"
"321","067370","RSA ZAFFIRO POGLIANO 1","VIA EUROPA,11","015176","POGLIANO MILANESE","20.005","MI","120","120","159772","ZAFFIRO NORD S.R.L.","02881800300","02881800300","VIA MELCHIORRE GIOIA,121","015146","MILANO","MI","PRIVATA","45,53996736","8,99657419","SI","POINT (8.99657419 45.53996736)"
"321","000594","RSA MONSIGNOR CARLO SALVADERI","VIA DEL DOSSINO,33","098038","MELETI","26.843","LO","77","77","691712","DL SERVIZI SOCIETA' COOPERATIVA SOCIALE ETS","05252550966","05252550966","VIA DEL DOSSINO,33","098038","MELETI","LO","PRIVATA","45,11884031","9,83899914","SI","POINT (9.83899914 45.11884031)"
"327","001835","LUIGI MAZZA","VIA PORTA SOCCORSO,25","019076","PIZZIGHETTONE","26.026","CR","96","96","690585","FONDAZIONE ISTITUTO CARLO VISMARA - GIOVANNI DE PETRI ONLUS","00408630192","83000090197","VIA CARLO VISMARA,10","019088","SAN BASSANO","CR","PRIVATA","45,1852216","9,7815181","SI","POINT (9.7815181 45.1852216)"
"321","000547","RSA PICCOLO COTTOLENGO DON ORIONE","VIALE CATERINA DA FORLI',19","015146","MILANO","20.146","MI","180","180","690822","PROVINCIA RELIGIOSA SAN MARZIANO DI DON ORIONE","02541960155","02541960155","VIALE CATERINA DA FORLI',19","015146","MILANO","MI","PRIVATA","45,4595278","9,1451434","SI","POINT (9.1451434 45.4595278)"
"327","001812","ISTITUTO PER ANZIANI ISIDORO CAPPI ONLUS","VIA ISIDORO CAPPI,34","020042","POGGIO RUSCO","46.025","MN","66","40","690579","ISTITUTO PER ANZIANI ISIDORO CAPPI - ONLUS","01591210206","80018910200","VIA ISIDORO CAPPI,34","020042","POGGIO RUSCO","MN","PRIVATA","44,9762548","11,1229084","SI","POINT (11.1229084 44.9762548)"
"325","001391","CASA HONEGGER","VIA BENIGNO CRESPI,9","016004","ALBINO","24.021","BG","140","140","690723","FONDAZIONE HONEGGER R.S.A.","01724950165","80025590169","VIA CAPPUCCINI,10","016004","ALBINO","BG","PRIVATA","45,7583939","9,7898173","SI","POINT (9.7898173 45.7583939)"
"322","002718","FONDAZIONE CASE DI RIPOSO RIUNITE DI BREGNANO E LOMAZZO - RSA LOMAZZO","VIA DEL LAGHETTO,9","013133","LOMAZZO","22.074","CO","159","150","152072","FONDAZIONE CASE DI RIPOSO RIUNITE DI BREGNANO E LOMAZZO ONLUS","03850460134","03850460134","VIA DEL LAGHETTO,9","013133","LOMAZZO","CO","PRIVATA","45,7058653","9,0292081","SI","POINT (9.0292081 45.7058653)"
"326","001717","RSA - FONDAZIONE GAMBARA TAVELLI ONLUS","VIA LUIGI EINAUDI,1","017195","VEROLANUOVA","25.028","BS","134","125","690485","FONDAZIONE GAMBARA - TAVELLI ONLUS","00727260986","88001710172","VIA LUIGI EINAUDI,1","017195","VEROLANUOVA","BS","PRIVATA","45,32922","10,07501","SI","POINT (10.07501 45.32922)"
"323","000951","CASA DI RIPOSO CITTA' DI CHIAVENNA","VIA DEI RASCHI,63","014018","CHIAVENNA","23.022","SO","121","119","690779","""FONDAZIONE CASA DI RIPOSO CITTA' DI CHIAVENNA"""" ONLUS""","00524630142","00524630142","VIA DEI RASCHI,63","014018","CHIAVENNA","SO","PRIVATA","46,3150613","9,3935649","SI","POINT (9.3935649 46.3150613)"
"322","000879","RSA CASA S.MARIA ANNUNCIATA","VIA GIUSEPPE VERDI,16","012062","CUVEGLIO","21.030","VA","52","52","690681","NUOVA ASSISTENZA- SOCIETA' COOPERATIVA SOCIALE ONLUS","01684780032","06902520011","VIA BAVENO,4","003106","NOVARA","NO","PRIVATA","45,90251","8,73364","SI","POINT (8.73364 45.90251)"
"323","000928","FONDAZIONE VISCONTI VENOSTA ETS","VIA VITTORIO ALFIERI,20","014033","GROSIO","23.033","SO","115","115","690660","""FONDAZIONE """"VISCONTI VENOSTA"""" ONLUS""","00597040146","83000880142","VIA VITTORIO ALFIERI,20","014033","GROSIO","SO","PRIVATA","46,2977903","10,2727862","SI","POINT (10.2727862 46.2977903)"
"322","000831","RSA PINETA","VIA MONTE NEVOSO,12","012127","TRADATE","21.049","VA","95","95","691715","PRO.GES. - SOCIETA' COOPERATIVA SOCIALE","01534890346","01534890346","VIA COLORNO,63","034027","PARMA","PR","PRIVATA","45,721693","8,8991536","SI","POINT (8.8991536 45.721693)"
"326","090230","RSA ZAFFIRO NINFEA","VIA BOSE,1/QUATER","017029","BRESCIA","25.129","BS","60",,"159772","ZAFFIRO NORD S.R.L.","02881800300","02881800300","VIA MELCHIORRE GIOIA,121","015146","MILANO","MI","PRIVATA","45,4937791","10,266728","NO","POINT (10.266728 45.4937791)"
"321","004731","CASA FAMIGLIA PETRANCA","VIA ALESSANDRO MANZONI,18","098049","SAN ROCCO AL PORTO","26.865","LO","20",,"172512","GESTIONE E SERVIZI S.R.L.","03780960047","03780960047","PIAZZA CRISTO RE,14","004003","ALBA","CN","PRIVATA","45,0810541","9,6929812","NO","POINT (9.6929812 45.0810541)"
"324","001218","CASA DI RIPOSO CARLO E ELISA FRIGERIO ONLUS","VIA CARTIGLIO,2","097010","BRIVIO","23.883","LC","128","128","690819","CASA DI RIPOSO CARLO E ELISA FRIGERIO ONLUS","01391860135","85000810136","VIA CARTIGLIO,2","097010","BRIVIO","LC","PRIVATA","45,7420894","9,4451111","SI","POINT (9.4451111 45.7420894)"
"326","001564","RSA ANNI AZZURRI REZZATO","VIA VAIFRO SBERNA,4/6","017161","REZZATO","25.086","BS","166","166","691497","KOS CARE S.R.L.","01148190547","01148190547","VIA DURINI,9","015146","MILANO","MI","PRIVATA","45,51326","10,33131","SI","POINT (10.33131 45.51326)"
"322","002809","FONDAZIONE ANNA BORLETTI PER INVALIDI E ANZIANI","VIA PIAVE,9","013012","AROSIO","22.060","CO","132","127","690843","FONDAZ. ANNA BORLETTI PER INVALIDI E ANZIANI -ONLUS","00784340135","81001590132","VIA PIAVE,9","013012","AROSIO","CO","PRIVATA","45,71799","9,20684","SI","POINT (9.20684 45.71799)"
"321","000380","R.S.A. SANTA FRANCESCA CABRINI","VIA COGOZZO,12","098050","SANT'ANGELO LODIGIANO","26.866","LO","133","123","690591","FONDAZIONE MADRE CABRINI - ONLUS","04712690967","92544370155","VIA COGOZZO,12","098050","SANT'ANGELO LODIGIANO","LO","PRIVATA","45,23531807","9,40059714","SI","POINT (9.40059714 45.23531807)"
"322","000880","RSA CASA SAN GIORGIO ETS","VIA ARDENGO VISCONTI,2","012109","ORIGGIO","21.040","VA","30","30","690648","ASSOCIAZIONE CASA SAN GIORGIO - ONLUS","02121610121","02121610121","VIA ARDENGO VISCONTI,2","012109","ORIGGIO","VA","PRIVATA","45,59636","9,01633","SI","POINT (9.01633 45.59636)"
"328","004734","RSA CARLETTO CONCINA","VIA VESPOLATE,SNC","018052","CONFIENZA","27.030","PV","40","40","732588","ALE.MAR. COOPERATIVA SOCIALE ONLUS","01956990186","01956990186","VIA ROCCA VECCHIA,1","018177","VIGEVANO","PV","PRIVATA","45,3324266","8,5614643","SI","POINT (8.5614643 45.3324266)"
"328","002193","CASA DEL VECCHIO E DEL FANCIULLO ITALA VOCHIERI","VIALE ITALIA,1","018065","FRASCAROLO","27.030","PV","53","53","690665","RSA FONDAZIONE CASA DEL VECCHIO E DEL FANCIULLO ITALA VOCHIERI ETS","01504250182","82002550182","VIALE ITALIA,1","018065","FRASCAROLO","PV","PRIVATA","45,0471264","8,6843318","SI","POINT (8.6843318 45.0471264)"
"322","004788","CASA DI RIPOSO CESARE ED EMILIO PRANDONI ONLUS","VIA PLINIO,12","013223","TORNO","22.020","CO","72","72","691772","FONDAZIONE CASA DI RIPOSO CESARE ED EMILIO PRANDONI - O.N.L.U.S.","00706880135","00706880135","VIA PLINIO,12","013223","TORNO","CO","PRIVATA","45,85731","9,11468","SI","POINT (9.11468 45.85731)"
"327","001959","RSA A. RICCIARDELLI","VICOLO BARONI,43","020001","ACQUANEGRA SUL CHIESE","46.011","MN","45","45","690452","C.S.A. COOPERATIVA SERVIZI ASSISTENZIALI - SOCIETA' COOPERATIVA SOCIALE","01697440202","01697440202","VIA GELSO,8","020030","MANTOVA","MN","PUBBLICA","45,1619","10,43323","SI","POINT (10.43323 45.1619)"
"322","000741","RSA CORTE COVA","VIA TRIESTE,1040","012034","CARONNO PERTUSELLA","21.042","VA","60","60","141789","CONSORZIO ZENIT SOCIALE - SOCIETA' COOPERATIVA SOCIALE","02719390342","02719390342","VIA COLORNO,63","034027","PARMA","PR","PRIVATA","45,59354","9,05935","SI","POINT (9.05935 45.59354)"
"327","001824","FONDAZIONE BENEFATTORI CREMASCHI ONLUS","VIA PLACIDO ZURLA,1","019035","CREMA","26.013","CR","200","200","690690","FONDAZIONE BENEFATTORI CREMASCHI ONLUS","01319070197","01319070197","VIA KENNEDY,2","019035","CREMA","CR","PRIVATA","45,365323","9,6856744","SI","POINT (9.6856744 45.365323)"
"322","002832","RESIDENZA SANITARIA BELLAGIO","VIA LA MAZZINA,14","013250","BELLAGIO","22.021","CO","150","150","690849","COOPERATIVA SOCIALE E DI LAVORO OPERATORI SANITARI ASSOCIATI","01675771008","07056830586","VIA LUCIO VOLUMNIO,1","058091","ROMA","RM","PRIVATA","45,97325146","9,26342139","SI","POINT (9.26342139 45.97325146)"
"327","001998","RSA FONDAZIONE ANTONIO NUVOLARI","LARGO ANTONIO NUVOLARI,4","020052","RONCOFERRARO","46.037","MN","120","112","690546","FONDAZIONE ANTONIO NUVOLARI","01465990206","80000750200","LARGO ANTONIO NUVOLARI,4","020052","RONCOFERRARO","MN","PRIVATA","45,13519","10,95298","SI","POINT (10.95298 45.13519)"
"328","002090","VILLA SERENA","VIALE LUIGI MANGIAGALLI,24","018073","GODIASCO SALICE TERME","27.052","PV","87","87","690450","CONCORDIA SOCIETA' COOPERATIVA SOCIALE","01668980186","01668980186","VIA GIUSEPPE VERDI,40/A","018122","RIVANAZZANO TERME","PV","PRIVATA","44,9129902","9,0251525","SI","POINT (9.0251525 44.9129902)"
"322","000789","RESIDENZA MARIO E RINA MOLINA","VIA DELLA VITTORIA,12","012092","LUINO","21.016","VA","60","60","121047","ALDIA COOPERATIVA SOCIALE SOCIETA' COOPERATIVA","00510430184","00510430184","VIA CONTARDO FERRINI,2","018110","PAVIA","PV","PRIVATA","46,0052139","8,7446149","SI","POINT (8.7446149 46.0052139)"
"321","000265","ISTITUTO MONS. BIRAGHI","VIA SUOR MARINA VIDEMARI,2","015070","CERNUSCO SUL NAVIGLIO","20.063","MI","198","198","690774","CASA DELL'ANTICO OSP. SUORE S. MARCELLINA ""MONS.BIRAGHI""","03501990158","03501990158","VIA SUOR MARINA VIDEMARI,2","015070","CERNUSCO SUL NAVIGLIO","MI","PRIVATA","45,5276749","9,3339305","SI","POINT (9.3339305 45.5276749)"
"327","004782","RESIDENZA GUERRESCHI GIANLUIGI SNC","VIA CREMA,40/A","019015","CAPRALBA","26.010","CR","40",,"691822","RESIDENZA GUERRESCHI GIANLUIGI SNC - RESIDENZA SANITARIA ASSISTITA","03731360164","03731360164","VIA CREMA,40","019015","CAPRALBA","CR","PRIVATA","45,4427957","9,6445395","NO","POINT (9.6445395 45.4427957)"
"326","001537","FONDAZIONE BANDERA VEZZOLI ONLUS","VIA ROMA,38","017192","URAGO D'OGLIO","25.030","BS","31","28","690474","FONDAZIONE BANDERA -  VEZZOLI  ONLUS","82002990172","82002990172","VIA ROMA,38","017192","URAGO D'OGLIO","BS","PRIVATA","45,5156289","9,8698644","SI","POINT (9.8698644 45.5156289)"
"327","002005","R.S.A. EMANUELE E GIUSEPPINA CORDIOLI","VIALE VITTORIO GAVIOLI,15","020033","MARMIROLO","46.045","MN","42","40","690699","FONDAZIONE MONS ARRIGO MAZZALI ONLUS DI MANTOVA","00441270204","80005070208","VIA TRENTO,10","020030","MANTOVA","MN","PRIVATA","45,22149","10,75717","SI","POINT (10.75717 45.22149)"
"325","001254","IST. SUORE CAPPUCCINE CASA DI RIPOSO SAN FRANCESCO","VIA GIULIO ENRICO NEGRI,17","016024","BERGAMO","24.128","BG","85","85","690824","ISTITUTO SUORE CAPPUCCINE DI MADRE RUBATTO - ENTE ECCLESIASTICO CIVILMENTE RICONOSCIUTO","00564560100","00564560100","VIA IV NOVEMBRE,7","016024","BERGAMO","BG","PRIVATA","45,69713","9,65667","SI","POINT (9.65667 45.69713)"
"327","001861","CASA FAMIGLIA PADRE FRANCESCO SPINELLI","VIA GALILEO GALILEI,18","019084","RIVOLTA D'ADDA","26.027","CR","69","48","691174","ISTITUTO SUORE ADORATRICI DEL SS. SACRAMENTO","01096280191","02880660150","VIA SAN FRANCESCO D'ASSISI,16","019084","RIVOLTA D'ADDA","CR","PRIVATA","45,47159","9,51873","SI","POINT (9.51873 45.47159)"
"328","002167","CONIUGI  LAVATELLI","VIA SAN GIORGIO,24","018035","CASSOLNOVO","27.023","PV","67","67","690788","OPERA CHARITAS S. ANNA","01238910184","85002170182","VIA LEONARDO DA VINCI,1","018069","GARLASCO","PV","PRIVATA","45,3661717","8,8106182","SI","POINT (8.8106182 45.3661717)"
"322","002761","LE CAMELIE","VIA BIGNANICO,20","013075","COMO","22.100","CO","120","120","690688","FONDAZIONE CA' D'INDUSTRIA O.N.L.U.S.","01793530138","80004470136","VIA GIUSEPPE BRAMBILLA,61","013075","COMO","CO","PRIVATA","45,82264","9,06533","SI","POINT (9.06533 45.82264)"
"328","002135","IL GIOIELLO","VIA JOHN FITZGERALD KENNEDY,52/54","018122","RIVANAZZANO TERME","27.055","PV","30","30","123408","SERENI ORIZZONTI 1 SPA","02833470301","02833470301","VIA VITTORIO VENETO,45","030129","UDINE","UD","PRIVATA","44,91086","9,01274","SI","POINT (9.01274 44.91086)"
"328","002151","RSA CASA PER L'ANZIANO","VIA ANTONIO GRAMSCI,16","018109","PARONA","27.020","PV","61","61","691810","AZIENDA SPECIALE PARONA","02487890184","02487890184","VIA ANTONIO GRAMSCI,16","018109","PARONA","PV","PUBBLICA","45,2810468","8,7515885","SI","POINT (8.7515885 45.2810468)"
"322","000823","RSA CALICANTUS SRL","VIA COSTANTINO,3","012097","MARCHIROLO","21.030","VA","42","42","690608","CALICANTUS SRL","01507520128","01507520128","VIA COSTANTINO,3","012097","MARCHIROLO","VA","PRIVATA","45,94962327","8,83999274","SI","POINT (8.83999274 45.94962327)"
"321","000347","FONDAZIONE SAN GIUSEPPE  MOSCATI ONLUS","VIA ORTI,27","015146","MILANO","20.122","MI","78","78","690415","FONDAZIONE S.G. MOSCATI","09791060156","97075530150","VIA ORTI,27","015146","MILANO","MI","PRIVATA","45,4552934","9,2013831","SI","POINT (9.2013831 45.4552934)"
"328","002074","FONDAZIONE CUSANI VISCONTI","VIA UMBERTO I,119","018048","CHIGNOLO PO","27.013","PV","72","70","690430","FONDAZIONE CUSANI VISCONTI ONLUS","00517440186","00517440186","VIA UMBERTO I,119","018048","CHIGNOLO PO","PV","PRIVATA","45,1505816","9,4867844","SI","POINT (9.4867844 45.1505816)"
"321","000514","RESIDENZA SANT'AMBROGIO","VIA FELICE LOPE DE VEGA,2","015146","MILANO","20.143","MI","150","150","691497","KOS CARE S.R.L.","01148190547","01148190547","VIA DURINI,9","015146","MILANO","MI","PRIVATA","45,4405181","9,1608135","SI","POINT (9.1608135 45.4405181)"
"326","001610","RSA - ""PASOTTI COTTINELLI""","VIA DELLE GRAZZINE,6","017029","BRESCIA","25.123","BS","56","54","690814","FONDAZIONE PASOTTI COTTINELLI ONLUS","98077830176","98077830176","VIA DELLE GRAZZINE,6","017029","BRESCIA","BS","PRIVATA","45,55867","10,22685","SI","POINT (10.22685 45.55867)"
"322","095965","RSA SACRO MONTE","VIA FRANCESCO GUICCIARDINI,66","012133","VARESE","21.100","VA","120","120","692369","CODESS SOCIALE SOCIETA' COOPERATIVA SOCIALE","03174760276","03174760276","VIA GIOVANNI BOCCACCIO,96","028060","PADOVA","PD","PRIVATA","45,8066253","8,84359139","SI","POINT (8.84359139 45.8066253)"
"321","007741","LA MUTUALISTICA","PIAZZALE ALFEO GIUDICI,1","098041","MULAZZANO","26.837","LO","100","100","158912","SAN PIO SOCIETA' COOPERATIVA SOCIALE","01699760334","01699760334","PIAZZA CRISTO RE,14","004003","ALBA","CN","PRIVATA","45,37503","9,39642","SI","POINT (9.39642 45.37503)"
"328","079008","TURVEGIA","VIA ANGELO GALLUZZI,2/4","018160","TORREVECCHIA PIA","27.010","PV","120",,"690506","UNIVERSIIS SOCIETA' COOPERATIVA SOCIALE","01818390302","01818390302","VIA CIVIDINA,41/A","030129","UDINE","UD","PRIVATA","45,28365","9,29892","NO","POINT (9.29892 45.28365)"
"324","001206","RSA ANNA E GUIDO FOSSATI","VIA CARLO COLLODI,6","108033","MONZA","20.900","MB","121","121","691806","PUNTO SERVICE - COOPERATIVA SOCIALE A R.L","01645790021","01645790021","VIA VERCELLI,23/A","002031","CARESANABLOT","VC","PRIVATA","45,56577","9,22858","SI","POINT (9.22858 45.56577)"
